,F1
PCH_BERRY_ACRESPTH_07_12,0.6989576946658491
GHVEG_SQFT07,0.6989576946658491
PCH_BERRY_ACRES_07_12,0.6993865030674846
GROC14,0.6977886977886978
SLHOUSE07,0.6965052115266708
AGRITRSM_RCT12,0.6952264381884945
PCH_SPECSPTH_09_14,0.6973039215686275
FMRKT09,0.6963414634146341
PCH_PC_WIC_REDEMP_08_12,0.6967113276492083
REDEMP_SNAPS12,0.6967663209273948
FOODINSEC_CHILD_03_11,0.7000000000000001
PERCHLDPOV10,0.7003654080389768
FFRPTH09,0.7012828344532682
CHIPSTAX_STORES14,0.7023737066342056
PCH_PC_DIRSALES_07_12,0.7041564792176039
PCH_GROCPTH_09_14,0.7076167076167076
CHIPSTAX_VENDM14,0.7093235831809872
PCH_WICSPTH_08_12,0.7121951219512195
METRO13,0.7131498470948013
SNAP_REPORTSIMPLE09,0.7144607843137255
SPECS14,0.7145488029465931
REDEMP_WICS12,0.7149877149877151
SPECS09,0.7157765500306937
FMRKTPTH09,0.7161250766400982
PCH_CSA_07_12,0.7162162162162162
PCT_NSLP09,0.7162162162162162
FOOD_TAX14,0.7162162162162162
PCH_DIRSALES_07_12,0.7154271665642287
PCT_FREE_LUNCH09,0.71419791026429
MILK_PRICE10,0.7135862913096694
PCT_NHASIAN10,0.7149877149877151
PCH_ORCHARD_FARMS_07_12,0.7157765500306937
PCT_SNAP12,0.7157765500306937
PCH_REDEMP_WICS_08_12,0.7165644171779141
SODATAX_VENDM14,0.7170042971147943
REDEMP_WICS08,0.7166564228641671
FSR09,0.7170971709717098
FSR14,0.7158671586715867
VLFOODSEC_10_12,0.7154271665642287
PC_DIRSALES07,0.7142857142857144
SUPERC09,0.7137592137592138
SUPERC14,0.712883435582822
FRESHVEG_ACRESPTH07,0.7116564417177914
PC_FSRSALES12,0.7116564417177914
MILK_SODA_PRICE10,0.710703363914373
LACCESS_HHNV10,0.7112201103617414
SUPERCPTH09,0.7120098039215685
CSA07,0.7104294478527607
FRESHVEG_ACRES07,0.7095588235294117
PCT_LACCESS_HHNV10,0.7084100675260896
PCH_FFR_09_14,0.7072570725707257
PC_FSRSALES07,0.7073915699450214
PCT_LOCLFARM12,0.7096378146101904
FOODINSEC_CHILD_01_07,0.71419791026429
AGRITRSM_OPS07,0.7170971709717098
PCH_SPECS_09_14,0.7186732186732187
DIRSALES_FARMS07,0.7183271832718326
PC_DIRSALES12,0.7183271832718326
GHVEG_FARMS07,0.7170971709717098
SUPERCPTH14,0.7179802955665026
PCH_VEG_FARMS_07_12,0.7172156619018023
PCH_FRESHVEG_FARMS_07_12,0.7172156619018023
PCH_GHVEG_FARMS_07_12,0.7162329615861215
GHVEG_FARMS12,0.7157894736842105
BERRY_FARMS07,0.7152563310685608
PCT_DIABETES_ADULTS08,0.7153465346534653
PERPOV10,0.7160493827160496
SNAP_PART_RATE08,0.7159581022797289
PCT_LACCESS_SENIORS10,0.7130541871921182
PCH_SUPERC_09_14,0.7142857142857144
PCT_18YOUNGER10,0.7142857142857144
PCT_LACCESS_POP10,0.7142857142857144
PCH_RECFACPTH_09_14,0.7147258163894022
PCH_FSR_09_14,0.7142857142857144
PCT_LACCESS_LOWI10,0.7134935304990758
PCH_WICS_08_12,0.7139334155363748
PCT_LACCESS_CHILD10,0.7135802469135802
PCT_OBESE_ADULTS08,0.7135802469135802
GROCPTH14,0.7130541871921182
CONVSPTH09,0.7129686539643516
PCH_FSRPTH_09_14,0.7129686539643516
GROCPTH09,0.7126153846153847
PCH_GROC_09_14,0.7129686539643516
PCH_CONVSPTH_09_14,0.7121771217712177
WICSPTH08,0.7113846153846154
PCT_LOCLFARM07,0.7119062307217766
PCT_CACFP09,0.7138423339540657
PCH_FFRPTH_09_14,0.7143746110765402
PCT_SFSP09,0.7148194271481942
PCT_WIC09,0.7148194271481942
VEG_FARMS12,0.7148194271481942
SODA_PRICE10,0.7148194271481942
FRESHVEG_FARMS12,0.7148194271481942
WICSPTH12,0.7143746110765402
PC_FFRSALES12,0.713216957605985
PCT_DIABETES_ADULTS13,0.7110006215040398
PCT_REDUCED_LUNCH14,0.7110834371108345
PCT_NHNA10,0.71072319201995
PCH_DIRSALES_FARMS_07_12,0.7110006215040398
SPECSPTH14,0.7111935683364256
SPECSPTH09,0.711276332094176
FSRPTH14,0.7130434782608696
RECFACPTH09,0.7130434782608696
SODATAX_STORES14,0.7126008690254501
FSRPTH09,0.7090342679127726
PCH_VEG_ACRESPTH_07_12,0.7090342679127726
PCT_OBESE_ADULTS13,0.7073474470734744
PCT_NHWHITE10,0.7065420560747664
PCT_NHBLACK10,0.7052959501557633
CSA12,0.7009925558312656
