,F1
PCH_SUPERC_09_14,0.7239263803680981
SUPERCPTH09,0.732919254658385
SUPERCPTH14,0.7283950617283951
PCH_SUPERCPTH_09_14,0.7239263803680981
CONVS09,0.732919254658385
CONVS14,0.732919254658385
PCH_CONVS_09_14,0.732919254658385
CONVSPTH09,0.7283950617283951
CONVSPTH14,0.7195121951219512
PCH_CONVSPTH_09_14,0.732919254658385
SPECS09,0.732919254658385
SPECS14,0.732919254658385
PCH_SPECS_09_14,0.732919254658385
SPECSPTH09,0.732919254658385
SPECSPTH14,0.7151515151515151
PCH_SPECSPTH_09_14,0.732919254658385
SNAPS12,0.732919254658385
SNAPSPTH12,0.7283950617283951
WICS08,0.732919254658385
WICS12,0.732919254658385
PCH_WICS_08_12,0.732919254658385
WICSPTH08,0.7204968944099379
WICSPTH12,0.7283950617283951
PCH_WICSPTH_08_12,0.7283950617283951
FFR09,0.732919254658385
FFR14,0.732919254658385
PCH_FFR_09_14,0.7407407407407406
FFRPTH09,0.732919254658385
FFRPTH14,0.732919254658385
PCH_FFRPTH_09_14,0.7407407407407406
FSR09,0.732919254658385
FSR14,0.732919254658385
PCH_FSR_09_14,0.732919254658385
FSRPTH09,0.7185628742514969
FSRPTH14,0.7151515151515151
PCH_FSRPTH_09_14,0.732919254658385
PC_FFRSALES07,0.7116564417177914
PC_FFRSALES12,0.7239263803680981
PC_FSRSALES07,0.7116564417177914
PC_FSRSALES12,0.703030303030303
full_baseline,0.732919254658385
