,F1
AGRITRSM_RCT07,0.7530864197530865
AGRITRSM_RCT12,0.7317073170731707
PCH_AGRITRSM_RCT_07_12,0.7530864197530865
FARM_TO_SCHOOL09,0.7530864197530865
FARM_TO_SCHOOL13,0.7361963190184049
FOODINSEC_10_12,0.7530864197530865
VLFOODSEC_10_12,0.7530864197530865
FOODINSEC_CHILD_03_11,0.7453416149068322
LACCESS_POP10,0.7530864197530865
PCT_LACCESS_POP10,0.7530864197530865
LACCESS_LOWI10,0.7484662576687118
PCT_LACCESS_LOWI10,0.7530864197530865
LACCESS_HHNV10,0.7530864197530865
PCT_LACCESS_HHNV10,0.7530864197530865
LACCESS_CHILD10,0.7484662576687118
PCT_LACCESS_CHILD10,0.7530864197530865
LACCESS_SENIORS10,0.7484662576687118
PCT_LACCESS_SENIORS10,0.7530864197530865
PCT_DIABETES_ADULTS08,0.7530864197530865
PCT_DIABETES_ADULTS13,0.7530864197530865
PCT_OBESE_ADULTS08,0.7374999999999999
PCT_OBESE_ADULTS13,0.7349397590361444
RECFAC09,0.7530864197530865
RECFAC14,0.7530864197530865
PCH_RECFAC_09_14,0.7530864197530865
RECFACPTH09,0.7530864197530865
RECFACPTH14,0.7530864197530865
PCH_RECFACPTH_09_14,0.7530864197530865
MILK_PRICE10,0.7530864197530865
SODA_PRICE10,0.7530864197530865
MILK_SODA_PRICE10,0.7530864197530865
SODATAX_STORES14,0.7530864197530865
SODATAX_VENDM14,0.7393939393939394
CHIPSTAX_STORES14,0.7530864197530865
CHIPSTAX_VENDM14,0.7317073170731707
FOOD_TAX14,0.7530864197530865
GROC09,0.7530864197530865
GROC14,0.7530864197530865
PCH_GROC_09_14,0.7530864197530865
GROCPTH09,0.7530864197530865
GROCPTH14,0.7530864197530865
PCH_GROCPTH_09_14,0.7530864197530865
SUPERC09,0.7530864197530865
SUPERC14,0.7530864197530865
PCH_SUPERC_09_14,0.7361963190184049
SUPERCPTH09,0.7530864197530865
SUPERCPTH14,0.7530864197530865
PCH_SUPERCPTH_09_14,0.7361963190184049
CONVS09,0.7530864197530865
CONVS14,0.7530864197530865
PCH_CONVS_09_14,0.7530864197530865
CONVSPTH09,0.7361963190184049
CONVSPTH14,0.7530864197530865
PCH_CONVSPTH_09_14,0.7530864197530865
SPECS09,0.7530864197530865
SPECS14,0.7530864197530865
PCH_SPECS_09_14,0.7530864197530865
SPECSPTH09,0.7530864197530865
SPECSPTH14,0.7317073170731707
PCH_SPECSPTH_09_14,0.7530864197530865
SNAPS12,0.7530864197530865
SNAPSPTH12,0.7530864197530865
WICS08,0.7530864197530865
WICS12,0.7530864197530865
PCH_WICS_08_12,0.7530864197530865
WICSPTH08,0.7361963190184049
WICSPTH12,0.7530864197530865
PCH_WICSPTH_08_12,0.7530864197530865
FFR09,0.7530864197530865
FFR14,0.7530864197530865
PCH_FFR_09_14,0.7530864197530865
FFRPTH09,0.7530864197530865
FFRPTH14,0.7530864197530865
PCH_FFRPTH_09_14,0.7530864197530865
FSR09,0.7530864197530865
FSR14,0.7530864197530865
PCH_FSR_09_14,0.7530864197530865
FSRPTH09,0.7349397590361444
FSRPTH14,0.7484662576687118
PCH_FSRPTH_09_14,0.7530864197530865
PC_FFRSALES07,0.7439024390243901
PC_FFRSALES12,0.7530864197530865
PC_FSRSALES07,0.7160493827160495
PC_FSRSALES12,0.7272727272727272
full_baseline,0.7530864197530865
